#SMILES:C1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)NC(=O)C)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)NC(=O)C)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O)NC(=O)C)O)NC(=O)C)O
#ION:+Na
1455.523595	55.942000	^{0,5}X_{0}
38.984595	877.158000	^{0,5}A_{5}
1411.497595	71.245000	^{0,4}X_{0}
83.010595	25.404000	^{0,4}A_{5}
154.047595	55.460000	^{0,3}X_{0}
1340.460595	302.441000	^{0,3}A_{5}
124.037595	72.367000	^{0,2}X_{0}
1370.470595	876.676000	^{0,2}A_{5}
53.000595	58.285000	^{0,1}X_{0}
1441.507595	632.512000	^{0,1}A_{5}
1427.492595	87.618000	^{4,5}X_{0}
67.015595	766.824000	^{4,5}A_{5}
170.042595	16.651000	^{3,5}X_{0}
1324.465595	408.678000	^{3,5}A_{5}
140.032595	71.300000	^{2,5}X_{0}
1354.475595	100.974000	^{2,5}A_{5}
68.995595	88.669000	^{1,5}X_{0}
1425.512595	336.898000	^{1,5}A_{5}
214.069595	25.409000	^{3,4}X_{0}
1280.439595	369.734000	^{3,4}A_{5}
184.058595	88.344000	^{2,4}X_{0}
1310.449595	48.979000	^{2,4}A_{5}
113.021595	33.446000	^{1,4}X_{0}
1381.486595	761.634000	^{1,4}A_{5}
1441.507595	6.265000	^{2,3}X_{0}
53.000595	952.990000	^{2,3}A_{5}
1370.470595	72.718000	^{1,3}X_{0}
124.037595	722.884000	^{1,3}A_{5}
1400.481595	25.596000	^{1,2}X_{0}
94.026595	89.117000	^{1,2}A_{5}
1427.492595	73.513000	^{4,5}X_{1}
67.015595	341.647000	^{4,5}A_{4}
373.122595	28.327000	^{3,5}X_{1}
1121.385595	91.582000	^{3,5}A_{4}
343.111595	81.183000	^{2,5}X_{1}
1151.396595	538.797000	^{2,5}A_{4}
272.074595	88.225000	^{1,5}X_{1}
1222.433595	978.840000	^{1,5}A_{4}
1455.523595	5.079000	^{0,5}X_{1}
38.984595	690.721000	^{0,5}A_{4}
417.148595	89.322000	^{3,4}X_{1}
1077.359595	81.674000	^{3,4}A_{4}
387.137595	94.633000	^{2,4}X_{1}
1107.370595	553.956000	^{2,4}A_{4}
316.100595	46.627000	^{1,4}X_{1}
1178.407595	174.124000	^{1,4}A_{4}
1411.497595	63.415000	^{0,4}X_{1}
83.010595	23.048000	^{0,4}A_{4}
1441.507595	98.478000	^{2,3}X_{1}
53.000595	796.782000	^{2,3}A_{4}
1370.470595	53.796000	^{1,3}X_{1}
124.037595	176.858000	^{1,3}A_{4}
357.127595	23.742000	^{0,3}X_{1}
1137.380595	28.556000	^{0,3}A_{4}
1400.481595	40.349000	^{1,2}X_{1}
94.026595	665.279000	^{1,2}A_{4}
327.116595	58.380000	^{0,2}X_{1}
1167.391595	720.307000	^{0,2}A_{4}
256.079595	18.761000	^{0,1}X_{1}
1238.428595	897.824000	^{0,1}A_{4}
1062.360595	16.983000	^{4,5}X_{2}
432.148595	663.195000	^{4,5}A_{3}
1032.349595	34.562000	^{3,5}X_{2}
462.158595	608.071000	^{3,5}A_{3}
637.206595	17.612000	^{2,5}X_{2}
857.301595	244.030000	^{2,5}A_{3}
475.153595	55.410000	^{1,5}X_{2}
1019.354595	750.407000	^{1,5}A_{3}
1455.523595	85.984000	^{0,5}X_{2}
38.984595	478.706000	^{0,5}A_{3}
1441.507595	56.943000	^{3,4}X_{2}
53.000595	462.748000	^{3,4}A_{3}
1046.365595	18.371000	^{2,4}X_{2}
448.143595	434.445000	^{2,4}A_{3}
884.312595	30.195000	^{1,4}X_{2}
610.195595	786.118000	^{1,4}A_{3}
1046.365595	78.794000	^{0,4}X_{2}
448.143595	516.346000	^{0,4}A_{3}
1076.375595	56.323000	^{2,3}X_{2}
418.132595	930.460000	^{2,3}A_{3}
914.322595	66.053000	^{1,3}X_{2}
580.185595	574.661000	^{1,3}A_{3}
1016.354595	88.029000	^{0,3}X_{2}
478.153595	158.453000	^{0,3}A_{3}
1309.465595	63.049000	^{1,2}X_{2}
185.042595	678.344000	^{1,2}A_{3}
621.211595	53.676000	^{0,2}X_{2}
873.296595	732.118000	^{0,2}A_{3}
459.158595	52.197000	^{0,1}X_{2}
1035.349595	122.312000	^{0,1}A_{3}
1457.502595	14.791000	^{4,5}X_{3γ}
37.005595	343.769000	^{4,5}A_{1γ}
1427.492595	44.253000	^{3,5}X_{3γ}
67.015595	430.120000	^{3,5}A_{1γ}
1397.481595	75.007000	^{2,5}X_{3γ}
97.026595	278.028000	^{2,5}A_{1γ}
1367.471595	19.664000	^{1,5}X_{3γ}
127.037595	246.973000	^{1,5}A_{1γ}
1455.523595	49.185000	^{0,5}X_{3γ}
38.984595	873.606000	^{0,5}A_{1γ}
1441.507595	2.711000	^{3,4}X_{3γ}
53.000595	782.320000	^{3,4}A_{1γ}
1411.497595	7.387000	^{2,4}X_{3γ}
83.010595	183.064000	^{2,4}A_{1γ}
1381.486595	0.167000	^{1,4}X_{3γ}
113.021595	700.463000	^{1,4}A_{1γ}
1441.507595	9.756000	^{0,4}X_{3γ}
53.000595	305.470000	^{0,4}A_{1γ}
1441.507595	2.386000	^{2,3}X_{3γ}
53.000595	111.584000	^{2,3}A_{1γ}
1411.497595	69.656000	^{1,3}X_{3γ}
83.010595	484.030000	^{1,3}A_{1γ}
1411.497595	47.191000	^{0,3}X_{3γ}
83.010595	891.835000	^{0,3}A_{1γ}
1441.507595	63.019000	^{1,2}X_{3γ}
53.000595	171.379000	^{1,2}A_{1γ}
1381.486595	84.501000	^{0,2}X_{3γ}
113.021595	32.424000	^{0,2}A_{1γ}
1351.476595	36.635000	^{0,1}X_{3γ}
143.031595	530.087000	^{0,1}A_{1γ}
1427.492595	54.861000	^{4,5}X_{3α}
67.015595	52.988000	^{4,5}A_{2α}
1397.481595	14.796000	^{3,5}X_{3α}
97.026595	263.489000	^{3,5}A_{2α}
1367.471595	20.879000	^{2,5}X_{3α}
127.037595	563.964000	^{2,5}A_{2α}
1134.381595	36.094000	^{1,5}X_{3α}
360.126595	160.550000	^{1,5}A_{2α}
1455.523595	54.336000	^{0,5}X_{3α}
38.984595	788.035000	^{0,5}A_{2α}
1441.507595	18.552000	^{3,4}X_{3α}
53.000595	906.543000	^{3,4}A_{2α}
1411.497595	67.617000	^{2,4}X_{3α}
83.010595	401.471000	^{2,4}A_{2α}
1178.407595	86.556000	^{1,4}X_{3α}
316.100595	372.551000	^{1,4}A_{2α}
1411.497595	83.347000	^{0,4}X_{3α}
83.010595	884.492000	^{0,4}A_{2α}
1441.507595	94.327000	^{2,3}X_{3α}
53.000595	109.607000	^{2,3}A_{2α}
1208.417595	72.682000	^{1,3}X_{3α}
286.090595	352.919000	^{1,3}A_{2α}
1381.486595	27.087000	^{0,3}X_{3α}
113.021595	741.354000	^{0,3}A_{2α}
1238.428595	46.604000	^{1,2}X_{3α}
256.079595	232.152000	^{1,2}A_{2α}
1351.476595	73.523000	^{0,2}X_{3α}
143.031595	120.297000	^{0,2}A_{2α}
1118.386595	72.463000	^{0,1}X_{3α}
376.121595	791.090000	^{0,1}A_{2α}
1427.492595	99.181000	^{4,5}X_{4α}
67.015595	220.642000	^{4,5}A_{1α}
1397.481595	59.575000	^{3,5}X_{4α}
97.026595	784.533000	^{3,5}A_{1α}
